資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260731,2483,12,5,2326773,2.15
20260731,2483,13,2,1528373,1.41
20260731,2483,14,2,1831006,1.69
20260731,2483,15,19,65812246,60.99
20260731,2483,16,8994,107889807,100.0
20260731,2484,1,55488,2145561,1.34
20260731,2484,2,30318,54479695,34.17
20260731,2484,3,2491,19988534,12.53
20260731,2484,4,553,7041168,4.41
20260731,2484,5,359,6748366,4.23
20260731,2484,6,283,7347490,4.6
20260731,2484,7,121,4322487,2.71
20260731,2484,8,70,3296153,2.06
20260731,2484,9,107,7601584,4.76
20260731,2484,10,36,4747693,2.97
20260731,2484,11,15,4649657,2.91
20260731,2484,12,7,3321205,2.08
20260731,2484,13,4,2734529,1.71
20260731,2484,14,6,5294132,3.32
20260731,2484,15,13,25702768,16.12
20260731,2484,16,89871,159421022,100.0
20260731,2485,1,74941,4571621,1.43
20260731,2485,2,55624,105862907,33.32
20260731,2485,3,5346,42259349,13.3
20260731,2485,4,1259,16292574,5.12
20260731,2485,5,823,15408192,4.85
20260731,2485,6,513,13312732,4.19
20260731,2485,7,206,7455921,2.34
20260731,2485,8,128,5925816,1.86
20260731,2485,9,206,14782872,4.65
20260731,2485,10,67,9146002,2.87
20260731,2485,11,27,7683126,2.41
20260731,2485,12,10,5047360,1.58
20260731,2485,13,5,3446135,1.08
20260731,2485,14,1,816710,0.25
20260731,2485,15,20,65681720,20.67
20260731,2485,16,0,-4000,0.0
20260731,2485,17,139176,317689037,100.0
20260731,2486,1,52992,3989846,1.65
20260731,2486,2,24653,44722530,18.57
20260731,2486,3,2431,18496945,7.68
20260731,2486,4,737,9216897,3.82
20260731,2486,5,423,7650315,3.17
20260731,2486,6,350,8908394,3.7
20260731,2486,7,188,6735230,2.79
20260731,2486,8,96,4401803,1.82
20260731,2486,9,182,12944272,5.37
20260731,2486,10,99,13473501,5.59
20260731,2486,11,48,13472066,5.59
20260731,2486,12,13,6199683,2.57
20260731,2486,13,8,5543367,2.3
20260731,2486,14,9,8184327,3.39
20260731,2486,15,27,76787734,31.89
20260731,2486,16,82256,240726910,100.0
20260731,2488,1,34987,399407,0.49
20260731,2488,2,4380,9047633,11.3
20260731,2488,3,631,5031238,6.28
20260731,2488,4,176,2283857,2.85
20260731,2488,5,102,1881119,2.35
20260731,2488,6,88,2237481,2.79
20260731,2488,7,40,1410867,1.76
20260731,2488,8,27,1253795,1.56
20260731,2488,9,53,3777134,4.72
20260731,2488,10,24,3433624,4.29
20260731,2488,11,25,7244128,9.05
20260731,2488,12,9,4439600,5.54
20260731,2488,13,0,0,0.0
20260731,2488,14,2,1891000,2.36
20260731,2488,15,13,35668550,44.58
20260731,2488,16,40557,79999433,100.0
20260731,2489,1,48805,11187940,1.83
20260731,2489,2,64300,134203989,22.0
20260731,2489,3,9214,71138948,11.66
20260731,2489,4,2687,33913796,5.55
20260731,2489,5,1641,29706330,4.86
20260731,2489,6,1307,32990959,5.4
20260731,2489,7,550,19627280,3.21
20260731,2489,8,325,14955386,2.45
20260731,2489,9,538,38009664,6.23
20260731,2489,10,185,25581700,4.19
20260731,2489,11,61,16432080,2.69
20260731,2489,12,24,12044408,1.97
20260731,2489,13,14,9832818,1.61
20260731,2489,14,4,3618578,0.59
20260731,2489,15,39,156756124,25.69
20260731,2489,16,129694,610000000,100.0
20260731,2491,1,10010,1614656,1.96
20260731,2491,2,2210,4511701,5.5
20260731,2491,3,287,2278229,2.77
20260731,2491,4,87,1099866,1.34
20260731,2491,5,60,1126960,1.37
20260731,2491,6,51,1320218,1.6
20260731,2491,7,18,654640,0.79
20260731,2491,8,12,571686,0.69
20260731,2491,9,31,2263304,2.75
20260731,2491,10,24,3312493,4.03
20260731,2491,11,10,2590117,3.15
20260731,2491,12,2,1062000,1.29
20260731,2491,13,5,3401000,4.14
20260731,2491,14,2,1877766,2.28
20260731,2491,15,15,54323364,66.24
20260731,2491,16,12824,82008000,100.0
20260731,2492,1,48383,7321100,1.5
20260731,2492,2,34250,58212128,11.99
20260731,2492,3,2037,15586497,3.21
20260731,2492,4,487,6254987,1.28
20260731,2492,5,299,5470580,1.12
20260731,2492,6,234,5986196,1.23
20260731,2492,7,100,3478823,0.71
20260731,2492,8,70,3255929,0.67
20260731,2492,9,122,8640969,1.78
20260731,2492,10,66,9764928,2.01
20260731,2492,11,36,9869073,2.03
20260731,2492,12,14,7044850,1.45
20260731,2492,13,7,4884784,1.0
20260731,2492,14,8,7212194,1.48
20260731,2492,15,41,332221736,68.47
20260731,2492,16,86154,485204774,100.0
20260731,2493,1,33185,1399260,1.1
20260731,2493,2,9533,17833239,14.06
20260731,2493,3,1078,7627292,6.01
20260731,2493,4,432,5178194,4.08
20260731,2493,5,166,2958250,2.33
20260731,2493,6,161,3865535,3.04
20260731,2493,7,89,3055011,2.4
20260731,2493,8,42,1918476,1.51
20260731,2493,9,96,6602273,5.2
20260731,2493,10,28,3735158,2.94
20260731,2493,11,20,5442710,4.29
20260731,2493,12,13,6560619,5.17
20260731,2493,13,6,4060702,3.2
20260731,2493,14,3,2876789,2.26
20260731,2493,15,15,53683121,42.33
20260731,2493,16,44867,126796629,100.0
20260731,2495,1,13326,1147094,0.41
20260731,2495,2,20626,41869085,15.3
20260731,2495,3,2633,21557527,7.88
20260731,2495,4,760,9829045,3.59
20260731,2495,5,491,9293329,3.39
20260731,2495,6,337,8733570,3.19
20260731,2495,7,170,6054222,2.21
20260731,2495,8,115,5357566,1.95
20260731,2495,9,184,13485720,4.92
20260731,2495,10,81,11246692,4.11
20260731,2495,11,31,8764862,3.2
20260731,2495,12,14,7178480,2.62
20260731,2495,13,6,4045036,1.47
20260731,2495,14,7,6480039,2.36
20260731,2495,15,19,118509271,43.32
20260731,2495,16,38800,273551538,100.0
20260731,2496,1,2722,203047,1.06
20260731,2496,2,1184,2301791,12.05
20260731,2496,3,128,931245,4.87
20260731,2496,4,58,708865,3.71
20260731,2496,5,32,568926,2.97
20260731,2496,6,22,545055,2.85
20260731,2496,7,13,451446,2.36
20260731,2496,8,12,554144,2.9
20260731,2496,9,13,932215,4.88
20260731,2496,10,13,1712458,8.96
20260731,2496,11,3,721607,3.77
20260731,2496,12,4,1939251,10.15
20260731,2496,13,0,0,0.0
20260731,2496,14,1,831564,4.35
20260731,2496,15,4,6698826,35.07
20260731,2496,16,4209,19100440,100.0
20260731,2497,1,2930,416258,0.31
20260731,2497,2,7693,14214224,10.85
20260731,2497,3,724,5662191,4.32
20260731,2497,4,209,2656387,2.02
20260731,2497,5,114,2106226,1.6
20260731,2497,6,96,2424901,1.85
20260731,2497,7,41,1478689,1.12
20260731,2497,8,31,1437628,1.09
20260731,2497,9,55,3828892,2.92
20260731,2497,10,30,4204833,3.21
20260731,2497,11,21,5852238,4.47
20260731,2497,12,8,3899936,2.97
20260731,2497,13,5,3484211,2.66
20260731,2497,14,4,3761056,2.87
20260731,2497,15,17,75460006,57.65
20260731,2497,16,11978,130887676,100.0
20260731,2498,1,72562,4364451,0.52
20260731,2498,2,74783,146434302,17.51
20260731,2498,3,9137,72158249,8.62
20260731,2498,4,2713,34938066,4.17
20260731,2498,5,1773,32810948,3.92
20260731,2498,6,1394,36119497,4.31
20260731,2498,7,715,25723639,3.07
20260731,2498,8,434,20085212,2.4
20260731,2498,9,765,54617388,6.53
20260731,2498,10,321,44737110,5.35
20260731,2498,11,135,36584420,4.37
20260731,2498,12,45,22855938,2.73
20260731,2498,13,17,11971861,1.43
20260731,2498,14,12,10369889,1.24
20260731,2498,15,68,282376116,33.77
20260731,2498,16,164874,836147086,100.0
20260731,2501,1,14051,4495302,0.38
20260731,2501,2,21689,48392080,4.17
20260731,2501,3,4320,33682238,2.9
20260731,2501,4,1331,16921084,1.45
20260731,2501,5,874,15841100,1.36
20260731,2501,6,708,17889488,1.54
20260731,2501,7,343,12265697,1.05
20260731,2501,8,230,10619116,0.91
20260731,2501,9,451,32314551,2.78
20260731,2501,10,213,30498518,2.63
20260731,2501,11,130,36186202,3.12
20260731,2501,12,42,20352693,1.75
20260731,2501,13,21,14695383,1.26
20260731,2501,14,23,20871373,1.79
20260731,2501,15,76,844536234,72.83
20260731,2501,16,44502,1159561059,100.0
20260731,2504,1,60239,5319419,0.45
20260731,2504,2,19820,44467640,3.76
20260731,2504,3,4405,33669605,2.85
20260731,2504,4,1458,18256023,1.54
20260731,2504,5,989,17953602,1.52
20260731,2504,6,924,23383248,1.98
20260731,2504,7,403,14197440,1.2
20260731,2504,8,287,13240519,1.12
20260731,2504,9,578,41072280,3.48
20260731,2504,10,302,42022615,3.56
20260731,2504,11,132,37192002,3.15
20260731,2504,12,51,25323039,2.14
20260731,2504,13,25,17732609,1.5
20260731,2504,14,18,15960407,1.35
20260731,2504,15,110,830209552,70.35
20260731,2504,16,89741,1180000000,100.0
20260731,2505,1,15324,2376273,0.62
20260731,2505,2,6065,12880555,3.38
20260731,2505,3,1188,8705048,2.29
20260731,2505,4,402,4975149,1.3
20260731,2505,5,229,4164955,1.09
20260731,2505,6,209,5302513,1.39
20260731,2505,7,100,3554759,0.93
20260731,2505,8,69,3160000,0.83
20260731,2505,9,146,10341211,2.72
20260731,2505,10,87,11851288,3.11
20260731,2505,11,36,10312546,2.71
20260731,2505,12,14,7200999,1.89
20260731,2505,13,9,6140702,1.61
20260731,2505,14,4,3645330,0.95
20260731,2505,15,39,285388672,75.1
20260731,2505,16,23921,380000000,100.0
20260731,2506,1,54326,6603467,1.7
20260731,2506,2,8836,17790511,4.59
20260731,2506,3,1310,9446088,2.44
20260731,2506,4,379,4652650,1.2
20260731,2506,5,197,3548506,0.91
20260731,2506,6,206,5290135,1.36
20260731,2506,7,99,3457114,0.89
20260731,2506,8,69,3269039,0.84
20260731,2506,9,140,9886457,2.55
20260731,2506,10,79,11056342,2.85
20260731,2506,11,46,12856433,3.32
20260731,2506,12,15,7593109,1.96
20260731,2506,13,11,7734887,1.99
20260731,2506,14,5,4482688,1.15
20260731,2506,15,44,279332574,72.17
20260731,2506,16,65762,387000000,100.0
20260731,2509,1,8157,2053464,0.91
20260731,2509,2,6492,13484466,6.0
20260731,2509,3,987,7401541,3.29
20260731,2509,4,322,4140044,1.84
20260731,2509,5,195,3572758,1.59
20260731,2509,6,174,4444426,1.97
20260731,2509,7,100,3577856,1.59
20260731,2509,8,45,2036753,0.9
20260731,2509,9,122,8871910,3.95
20260731,2509,10,57,7855483,3.49
20260731,2509,11,39,10682113,4.75
20260731,2509,12,11,5163051,2.29
20260731,2509,13,5,3471352,1.54
20260731,2509,14,5,4316000,1.92
20260731,2509,15,23,143479313,63.89
20260731,2509,16,16734,224550530,100.0
20260731,2511,1,23606,3103815,0.19
20260731,2511,2,13761,30880840,1.9
20260731,2511,3,3572,27635258,1.7
20260731,2511,4,1427,17721258,1.09
20260731,2511,5,947,17338422,1.06
20260731,2511,6,902,22812242,1.4
20260731,2511,7,449,15955153,0.98
20260731,2511,8,350,16137577,0.99
20260731,2511,9,741,53305784,3.28
20260731,2511,10,366,52420132,3.22
20260731,2511,11,216,60626963,3.73
20260731,2511,12,84,40536853,2.49
20260731,2511,13,37,25441558,1.56
20260731,2511,14,26,23336522,1.43
20260731,2511,15,151,1216073770,74.91
20260731,2511,16,46635,1623326147,100.0
20260731,2514,1,12573,2380721,0.6
20260731,2514,2,3962,8206869,2.07
20260731,2514,3,574,4278074,1.08
20260731,2514,4,162,1982766,0.5
20260731,2514,5,112,2029058,0.51
20260731,2514,6,99,2559585,0.64
20260731,2514,7,56,1983840,0.5
20260731,2514,8,23,1044001,0.26
20260731,2514,9,90,6464440,1.63
20260731,2514,10,54,7412855,1.87
20260731,2514,11,31,8791772,2.22
20260731,2514,12,7,3218138,0.81
20260731,2514,13,10,6855335,1.73
20260731,2514,14,3,2648140,0.67
20260731,2514,15,31,334873684,84.83
20260731,2514,16,17787,394729278,100.0
20260731,2515,1,76721,7556507,0.46
20260731,2515,2,39477,82908723,5.15
20260731,2515,3,10381,71930210,4.47
20260731,2515,4,5058,58772117,3.65
20260731,2515,5,2005,35416837,2.2
20260731,2515,6,2358,56105020,3.48
20260731,2515,7,1147,39376889,2.44
20260731,2515,8,604,27377859,1.7
20260731,2515,9,1195,83210366,5.17
20260731,2515,10,638,86182841,5.35
20260731,2515,11,303,83355663,5.18
20260731,2515,12,109,53652730,3.33
20260731,2515,13,44,30858607,1.91
20260731,2515,14,31,28830646,1.79
20260731,2515,15,118,862370019,53.63
20260731,2515,16,0,-950,0.0
20260731,2515,17,140189,1607904084,100.0
20260731,2516,1,43223,1300863,0.57
20260731,2516,2,4124,8791620,3.88
20260731,2516,3,799,6050568,2.67
20260731,2516,4,283,3529183,1.55
20260731,2516,5,185,3435039,1.51
20260731,2516,6,211,5257616,2.32
20260731,2516,7,97,3459122,1.52
20260731,2516,8,62,2853742,1.26
20260731,2516,9,105,7584815,3.35
20260731,2516,10,73,9949235,4.39
20260731,2516,11,35,9682004,4.27
20260731,2516,12,11,5208411,2.3
20260731,2516,13,4,2691798,1.18
20260731,2516,14,13,12117986,5.35
20260731,2516,15,35,144366455,63.8
20260731,2516,16,49260,226278457,100.0
20260731,2520,1,55914,1689661,0.27
20260731,2520,2,16391,33960562,5.57
20260731,2520,3,3021,21560688,3.53
20260731,2520,4,1242,14993937,2.46
20260731,2520,5,463,8234594,1.35
20260731,2520,6,533,13049038,2.14
20260731,2520,7,250,8695163,1.42
20260731,2520,8,137,6196469,1.01
20260731,2520,9,269,18713540,3.07
20260731,2520,10,146,20354220,3.33
20260731,2520,11,67,18630508,3.05
20260731,2520,12,23,11139457,1.82
20260731,2520,13,12,8391633,1.37
20260731,2520,14,6,5467454,0.89
20260731,2520,15,59,418410186,68.64
20260731,2520,16,78533,609487110,100.0
20260731,2524,1,4181,792598,0.21
20260731,2524,2,2695,5246288,1.43
20260731,2524,3,364,2703190,0.73
20260731,2524,4,112,1386639,0.37
20260731,2524,5,58,1039233,0.28
20260731,2524,6,59,1501589,0.41
20260731,2524,7,38,1319070,0.36
20260731,2524,8,21,948993,0.25
20260731,2524,9,49,3490196,0.95
20260731,2524,10,22,3027382,0.82
20260731,2524,11,12,3418867,0.93
20260731,2524,12,6,3025129,0.82
20260731,2524,13,3,2084059,0.56
20260731,2524,14,1,891509,0.24
20260731,2524,15,27,335108803,91.56
20260731,2524,16,7648,365983545,100.0
20260731,2527,1,2360,409162,0.15
20260731,2527,2,3932,7863098,2.9
20260731,2527,3,590,4731154,1.75
20260731,2527,4,197,2542455,0.94
20260731,2527,5,132,2443944,0.9
20260731,2527,6,133,3427491,1.26
20260731,2527,7,62,2198564,0.81
20260731,2527,8,59,2761405,1.02
20260731,2527,9,96,7116702,2.63
20260731,2527,10,55,8099682,2.99
20260731,2527,11,30,9066046,3.35
20260731,2527,12,13,6465573,2.39
20260731,2527,13,8,5505918,2.03
20260731,2527,14,2,1786000,0.66
20260731,2527,15,13,205888806,76.16
20260731,2527,16,7682,270306000,100.0
20260731,2528,1,3220,544099,0.12
20260731,2528,2,3146,6518200,1.49
20260731,2528,3,769,5635978,1.29
20260731,2528,4,351,4296161,0.98
20260731,2528,5,209,3765746,0.86
20260731,2528,6,196,4770785,1.09
20260731,2528,7,103,3592322,0.82
20260731,2528,8,84,3801937,0.87
20260731,2528,9,139,9769829,2.24
20260731,2528,10,95,13319292,3.05
20260731,2528,11,48,13285495,3.04
20260731,2528,12,21,10404126,2.38
20260731,2528,13,7,4691800,1.07
20260731,2528,14,8,7020400,1.61
20260731,2528,15,48,344580297,79.03
20260731,2528,16,8444,435996467,100.0
20260731,2530,1,23301,1168392,0.13
20260731,2530,2,4889,10622010,1.26
20260731,2530,3,1029,8019372,0.95
20260731,2530,4,391,4936232,0.58
20260731,2530,5,265,4889267,0.58
20260731,2530,6,285,7331653,0.87
20260731,2530,7,156,5616120,0.66
20260731,2530,8,124,5767294,0.68
20260731,2530,9,285,20320440,2.41
20260731,2530,10,158,22552671,2.68
20260731,2530,11,99,27347753,3.25
20260731,2530,12,29,14372395,1.7
20260731,2530,13,10,6981930,0.82
20260731,2530,14,14,13175785,1.56
20260731,2530,15,90,688154417,81.8
20260731,2530,16,31125,841255731,100.0
20260731,2534,1,50461,3092388,0.65
20260731,2534,2,8810,19639636,4.14
20260731,2534,3,1831,13972209,2.94
20260731,2534,4,569,7191698,1.51
20260731,2534,5,415,7471042,1.57
20260731,2534,6,327,8276901,1.74
20260731,2534,7,179,6374836,1.34
20260731,2534,8,124,5706024,1.2
20260731,2534,9,265,19493341,4.11
20260731,2534,10,140,19961671,4.2
20260731,2534,11,71,20355984,4.29
20260731,2534,12,22,11146855,2.35
20260731,2534,13,13,9163821,1.93
20260731,2534,14,12,10567409,2.22
20260731,2534,15,63,311814155,65.75
20260731,2534,16,63302,474227970,100.0
20260731,2535,1,48531,3121564,1.15
20260731,2535,2,11212,23274367,8.59
20260731,2535,3,1831,13736522,5.07
20260731,2535,4,492,6102803,2.25
20260731,2535,5,347,6081577,2.24
20260731,2535,6,263,6665330,2.46
20260731,2535,7,149,5321769,1.96
20260731,2535,8,86,3905168,1.44
20260731,2535,9,173,12500352,4.61
20260731,2535,10,78,11061168,4.08
20260731,2535,11,43,12083745,4.46
20260731,2535,12,24,11501867,4.24
20260731,2535,13,5,3329434,1.22
20260731,2535,14,3,2620663,0.96
20260731,2535,15,34,149487638,55.2
20260731,2535,16,63271,270793967,100.0
20260731,2536,1,3013,480900,0.14
20260731,2536,2,3880,8377268,2.51
20260731,2536,3,747,5935697,1.78
20260731,2536,4,246,3111576,0.93
20260731,2536,5,163,2996669,0.9
20260731,2536,6,161,4205881,1.26
20260731,2536,7,82,2972114,0.89
20260731,2536,8,73,3412786,1.02
20260731,2536,9,166,12410491,3.72
20260731,2536,10,106,14171740,4.25
20260731,2536,11,62,17440727,5.24
20260731,2536,12,17,8546231,2.56
20260731,2536,13,14,9655423,2.9
20260731,2536,14,11,10019985,3.01
20260731,2536,15,40,229071164,68.82
20260731,2536,16,8781,332808652,100.0
20260731,2537,1,30229,877013,0.29
20260731,2537,2,9764,21428222,7.12
20260731,2537,3,1898,15510184,5.16
20260731,2537,4,578,7489991,2.49
20260731,2537,5,437,8213067,2.73
20260731,2537,6,351,9214959,3.06
20260731,2537,7,167,6054569,2.01
20260731,2537,8,111,5230300,1.74
20260731,2537,9,225,16752768,5.57
20260731,2537,10,95,13326413,4.43
20260731,2537,11,53,15301140,5.09
20260731,2537,12,21,10475897,3.48
20260731,2537,13,16,10703540,3.56
20260731,2537,14,6,5170329,1.72
20260731,2537,15,33,154809403,51.5
20260731,2537,16,43984,300557795,100.0
20260731,2538,1,19792,924455,0.2
20260731,2538,2,5369,10879631,2.44
20260731,2538,3,1306,8830496,1.98
20260731,2538,4,655,7584252,1.7
20260731,2538,5,266,4598148,1.03
20260731,2538,6,344,8213349,1.84
20260731,2538,7,203,6895840,1.54
20260731,2538,8,116,5172040,1.16
20260731,2538,9,243,16971465,3.81
20260731,2538,10,133,18272059,4.1
20260731,2538,11,83,22075866,4.96
20260731,2538,12,29,14218719,3.19
20260731,2538,13,21,14815241,3.32
20260731,2538,14,11,9637084,2.16
20260731,2538,15,71,295936850,66.49
20260731,2538,16,28642,445025495,100.0
20260731,2539,1,6415,1490684,0.12
20260731,2539,2,8381,18829146,1.57
20260731,2539,3,1951,14731426,1.23
20260731,2539,4,838,10486177,0.87
20260731,2539,5,433,7729730,0.64
20260731,2539,6,447,11124315,0.93
20260731,2539,7,241,8380846,0.7
20260731,2539,8,143,6440235,0.53
20260731,2539,9,328,23125995,1.93
20260731,2539,10,173,23916452,2.0
20260731,2539,11,100,27177587,2.27
20260731,2539,12,33,15798089,1.32
20260731,2539,13,8,5464736,0.45
20260731,2539,14,12,10904502,0.91
20260731,2539,15,74,1007502661,84.44
20260731,2539,16,19577,1193102581,100.0
20260731,2540,1,7718,1627041,0.17
20260731,2540,2,6848,14671954,1.55
20260731,2540,3,1232,8872308,0.93
20260731,2540,4,410,5153472,0.54
20260731,2540,5,219,3871108,0.4
20260731,2540,6,213,5307068,0.56
20260731,2540,7,115,4049274,0.42
20260731,2540,8,69,3147427,0.33
20260731,2540,9,149,10483886,1.1
20260731,2540,10,84,12014940,1.27
20260731,2540,11,40,11717521,1.24
20260731,2540,12,8,4206162,0.44
20260731,2540,13,12,8213880,0.86
20260731,2540,14,6,5520498,0.58
20260731,2540,15,57,846017426,89.53
20260731,2540,16,17180,944873965,100.0
20260731,2542,1,25624,7309274,0.33
20260731,2542,2,54851,122865633,5.7
20260731,2542,3,13281,96417642,4.47
20260731,2542,4,5408,66677141,3.09
20260731,2542,5,2873,50274271,2.33
20260731,2542,6,2790,68610729,3.18
20260731,2542,7,1409,48675473,2.26
20260731,2542,8,850,38320917,1.77
20260731,2542,9,1563,109556785,5.08
20260731,2542,10,713,97278746,4.51
20260731,2542,11,219,60637314,2.81
20260731,2542,12,70,33895396,1.57
20260731,2542,13,38,26345368,1.22
20260731,2542,14,24,20909415,0.97
20260731,2542,15,111,1305309435,60.62
20260731,2542,16,109824,2153083539,100.0
20260731,2543,1,14073,1796863,0.33
20260731,2543,2,13190,28661612,5.42
20260731,2543,3,2516,19118857,3.61
20260731,2543,4,893,11182784,2.11
20260731,2543,5,561,10093592,1.9
20260731,2543,6,495,12262893,2.32
20260731,2543,7,262,9205977,1.74
20260731,2543,8,171,7724482,1.46
20260731,2543,9,271,18691641,3.53
20260731,2543,10,125,16899692,3.19
20260731,2543,11,46,12942332,2.44
20260731,2543,12,17,8221617,1.55
20260731,2543,13,15,10343080,1.95
20260731,2543,14,5,4297652,0.81
20260731,2543,15,39,357098887,67.56
20260731,2543,16,32679,528541961,100.0
20260731,2545,1,3606,671544,0.17
20260731,2545,2,9979,20317981,5.35
20260731,2545,3,1531,11669764,3.07
20260731,2545,4,544,6787500,1.78
20260731,2545,5,261,4766142,1.25
20260731,2545,6,274,6912194,1.82
20260731,2545,7,122,4332301,1.14
20260731,2545,8,84,3840153,1.01
20260731,2545,9,157,10824071,2.85
20260731,2545,10,78,10669116,2.8
20260731,2545,11,31,8320316,2.19
20260731,2545,12,10,4827194,1.27
20260731,2545,13,4,2837199,0.74
20260731,2545,14,4,3590728,0.94
20260731,2545,15,25,279368605,73.56
20260731,2545,16,16710,379734808,100.0
20260731,2546,1,45453,859247,0.65
20260731,2546,2,6146,12067593,9.24
20260731,2546,3,850,5980497,4.58
20260731,2546,4,312,3853589,2.95
20260731,2546,5,129,2281271,1.74
20260731,2546,6,144,3504910,2.68
20260731,2546,7,58,2010858,1.54
20260731,2546,8,37,1635131,1.25
20260731,2546,9,93,6349044,4.86
20260731,2546,10,30,4116326,3.15
20260731,2546,11,21,6386256,4.89
20260731,2546,12,8,3860340,2.95
20260731,2546,13,0,0,0.0
20260731,2546,14,1,892000,0.68
20260731,2546,15,11,76727131,58.78
20260731,2546,16,53293,130524193,100.0
20260731,2547,1,50281,2239257,0.21
20260731,2547,2,15152,32453291,3.13
20260731,2547,3,3607,27107682,2.61
20260731,2547,4,1728,20987947,2.02
20260731,2547,5,938,16984533,1.64
20260731,2547,6,1051,25944989,2.5
20260731,2547,7,454,15963462,1.54
20260731,2547,8,338,15471816,1.49
20260731,2547,9,700,49938689,4.82
20260731,2547,10,357,49692299,4.8
20260731,2547,11,174,48523219,4.68
20260731,2547,12,46,22687497,2.19
